loss,accuracy,tn,fp,fn,tp,precision_0,precision_1,recall_0,recall_1,f1_0,f1_1,count_0,count_1,auroc,
0.5998938597709871,0.833602766177197,622438,111640,14347,8721,0.977469632607552,0.07245702511610903,0.8479180686521051,0.3780561817235998,0.9080965785786034,0.12160720635296905,734078,23068,0.6129871251878524,True
0.5228292297938048,0.84049311493424,624153,109925,10845,12223,0.9829212060510427,0.10006713167632708,0.8502543326458496,0.5298682157100746,0.9117872199936308,0.1683423314235346,734078,23068,0.6900612741779621,True
0.4948346039460261,0.8456730934324423,627214,106864,9984,13084,0.9843314009146293,0.10908060159402408,0.8544241892550928,0.5671926478238252,0.9147888535932956,0.18297253454158974,734078,23068,0.710808418539459,True
0.47691769231939046,0.8496234543932082,629554,104524,9333,13735,0.9853917828974451,0.11614338020784887,0.8576118614098229,0.5954135599098318,0.9170721759112578,0.1943719176095155,734078,23068,0.7265127106598274,True
0.46103820777950855,0.8533968349565342,631839,102239,8761,14307,0.98632375897596,0.12275839582654059,0.8607246096463863,0.6202098144615918,0.9192538179850117,0.20495079290042548,734078,23068,0.7404672120539891,True
0.45068150824039904,0.8565587086242283,634068,100010,8596,14472,0.9866244258274931,0.1264128858685208,0.8637610717117254,0.6273625801976764,0.9211137598765783,0.21042529989094874,734078,23068,0.7455618259547009,True
0.44129718033193954,0.8596254883470295,636053,98025,8259,14809,0.9871816759582314,0.13124590105819167,0.8664651440310158,0.6419715623374371,0.9228926501207931,0.21793645420965108,734078,23068,0.7542183531842266,True
0.43427865569146923,0.8618324603180892,637579,96499,8114,14954,0.9874336565519527,0.13417314921985052,0.8685439421968782,0.6482573261661175,0.9241808966850297,0.22232959909605188,734078,23068,0.758400634181498,True
0.42403215300066877,0.8654248982362714,640011,94067,7826,15242,0.9879198008140937,0.13943957039219093,0.8718569416329055,0.660742153632738,0.9262668109109462,0.2302816954606918,734078,23068,0.7662995476328218,True
0.4187277615668951,0.8668499866604328,640942,93136,7678,15390,0.9881625605130894,0.14180933601164697,0.8731251992295097,0.667157967747529,0.9270889232500519,0.23390124169794974,734078,23068,0.7701415834885194,True
0.3715760447091497,0.8796414429977838,649421,84657,6472,16596,0.9901325368619577,0.16390625462949246,0.884675742904705,0.7194381827640021,0.9344382005092193,0.26698626941546477,734078,23068,0.8020569628343535,True
0.35342074775950044,0.8847223653033893,652789,81289,5993,17075,0.9909029087012092,0.17358993127566996,0.8892638112026242,0.7402028784463326,0.9373361285412748,0.2812273535806048,734078,23068,0.8147333448244785,True
0.34259415762768575,0.8867959416017518,654100,79978,5734,17334,0.9913099355292392,0.1781280828674778,0.8910497249611077,0.751430553147217,0.9385097481046148,0.2879880378800465,734078,23068,0.8212401390541623,True
0.33947501463717744,0.8876438626103816,654671,79407,5663,17405,0.9914240369267674,0.17978143205387762,0.8918275714569841,0.7545084099185018,0.9389922060337978,0.2903737070403737,734078,23068,0.8231679906877429,True
0.3338225173208564,0.8887097072427247,655303,78775,5488,17580,0.991694802138649,0.18245031394323077,0.8926885153893728,0.7620946766082886,0.9395907429299812,0.29441564857690733,734078,23068,0.8273915959988306,True
0.3279548868817714,0.8901070599329588,656177,77901,5304,17764,0.9919816291019696,0.18568964616108294,0.893879124561695,0.7700710941564072,0.9403787299569563,0.29922599445815395,734078,23068,0.8319751093590512,True
0.32354903990551165,0.8917038457576214,657364,76714,5282,17786,0.9920289264554528,0.18821164021164022,0.895496118941039,0.7710247962545518,0.9412940566640223,0.3025653238976592,734078,23068,0.8332604575977953,True
0.31933596570960293,0.8932636506037145,658395,75683,5132,17936,0.9922655747241634,0.19158504149798652,0.8969006018434008,0.7775273105600833,0.9421760797936469,0.3074207066768363,734078,23068,0.837213956201742,True
0.3156578711232904,0.8949198701439353,659592,74486,5075,17993,0.9923645976105328,0.19456308999881053,0.8985312187533205,0.7799982659961852,0.9431197251822169,0.31144036625788635,734078,23068,0.8392647423747528,True
0.31101088242629155,0.8953081704189152,659793,74285,4982,18086,0.9925057350231281,0.19579738229530913,0.8988050316178935,0.7840298248656147,0.9433342888781022,0.3133429776765218,734078,23068,0.8414174282417541,True
0.29862964067749614,0.8979800461205633,661481,72597,4647,18421,0.9930238632815315,0.20238853853084005,0.9011045147790834,0.798552106814635,0.9448338315933512,0.32293182336132387,734078,23068,0.849828310796859,True
0.29901611836215103,0.8997062653702192,662829,71249,4688,18380,0.992976957890211,0.20506755625969272,0.9029408319006972,0.7967747529044564,0.9458210110623968,0.32618437048013704,734078,23068,0.8498577924025768,True
0.2948832685240777,0.900275508290343,663217,70861,4645,18423,0.99304497036813,0.20634156175798576,0.9034693860870371,0.7986388070053754,0.9461417749689716,0.32795143833665624,734078,23068,0.8510540965462062,True
0.29628207137686424,0.9001038108898416,663008,71070,4566,18502,0.9931603088196964,0.2065600857410798,0.9031846751980035,0.802063464539622,0.9460379609203997,0.32851562500000003,734078,23068,0.8526240698688127,True
0.2909115436231703,0.9014179563782942,663969,70109,4532,18536,0.9932206533722463,0.20910372835467314,0.904493800386335,0.8035373677822091,0.9467830332551678,0.3318503665643211,734078,23068,0.854015584084272,True
0.29254202787767436,0.9012581457209046,663903,70175,4587,18481,0.9931382668401921,0.2084574084100343,0.9044038916845348,0.8011531125368476,0.9466963455604291,0.33083312448533886,734078,23068,0.8527785021106913,True
0.2914870356301758,0.9016688987328731,664169,69909,4542,18526,0.9932078281948405,0.20948719398428226,0.9047662509978504,0.803103866828507,0.9469264443904251,0.3322959920360887,734078,23068,0.8539350589131786,True
